"isReserved","updateRes","OMSCHR","NAAM","vrijwillID","startDate","SugbyINBO","locID","restricties","Sampler","dataset","SystemType","GEBIED","provincie","gemeente","postcode","CATC","VHAG","WVLC","Latitude","Longitude","Beheerder","Bhrtel","Bhremail"
"FALSE","FALSE","Hoeilaart, J.B.Charlierln/Kasteelstr, afw brugje","Ijse",NA,NA,"YES","I_1560_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Hoeilaart",1560,2,6556,NA,"50.7663877657606",4.46358261806717,"Vlaams-Brabant",NA,"ingrid.beuls@vlaamsbrabant.be"
"FALSE","FALSE","Hoeilaart, via zijweg Duboislaan, opw vijver, afw inkokering","Ijse",NA,NA,"YES","I_1560_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Hoeilaart",1560,2,6556,NA,"50.7668109104717",4.43710410302423,"Huvenne Patrick",NA,"recreatie.vbr.anb@vlaanderen.be"
"FALSE","FALSE","Zijbeek IJsse, Hoeilaart, Overijsesteenweg, 2m opw weg en LP","Beek",NA,NA,"YES","I_3090_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Overijse",3090,2,6611,NA,"50.7692249106762",4.48713468646775,"Vlaams-Brabant",NA,"ingrid.beuls@vlaamsbrabant.be"
"FALSE","FALSE","Sint-Agatha-Rode, Hoekstr, opw weg","Laan",NA,NA,"YES","I_3040_7",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Huldenberg",3040,1,6691,NA,"50.7917737035342",4.63343071793043,"VMM",NA,"d.slootmaekers@vmm.be"
"FALSE","FALSE","Tombeek, Lanestr., naast huis nr 126, opw brug","Laan",NA,NA,"YES","I_3090_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Overijse",3090,1,6691,NA,"50.753038170844",4.56969730544747,"VMM",NA,"d.slootmaekers@vmm.be"
"FALSE","FALSE","Beervelde,Voldersstraat","Lede",NA,NA,"YES","I_9080_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Lochristi",9080,1,3105,NA,"51.0917197696945",3.89126753998121,"VMM",NA,"d.slootmaekers@vmm.be"
"FALSE","FALSE","""Hillare, afw brug""","Lede",NA,NA,"YES","I_9160_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Lokeren",9160,1,3105,NA,"51.1010951503127",3.97400618036958,"VMM",NA,"d.slootmaekers@vmm.be"
"FALSE","FALSE","Kanaalstraat-Rivierstraat","Lede",NA,NA,"YES","I_9160_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Lokeren",9160,1,3105,NA,"51.0963940552183",4.00776417430718,"VMM",NA,"d.slootmaekers@vmm.be"
"FALSE","FALSE","2de of voorlaatste zijweg op de Koning Albertdijk",NA,NA,NA,"YES","I_9220_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Hamme",9220,2,3640,NA,"51.0690239446766",4.18318690612802,"Polder Schelde Durme Oost","052/412599","poldersdo@skynet.be"
"FALSE","FALSE","Snuifmolenstraat,thv parking station Dendermonde,brugje","Vondelbeek",NA,NA,"YES","I_9200_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Dendermonde",9200,1,6337,NA,"51.0211062237894",4.10035653401679,"VMM",NA,"d.slootmaekers@vmm.be"
"TRUE","TRUE","Klein-Antwerpenstraat,opw weg","Nijverseelbeek","ngnlmjhi",NA,"YES","I_9280_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Lebbeke",9280,2,6438,NA,"50.991649",4.1497334,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"FALSE","FALSE","Ledebaan,afw weg en stuw","Ter Erpenbeek",NA,NA,"YES","I_9300_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Aalst",9300,1,5953,NA,"50.9528837021661",4.01703563908781,"VMM",NA,"d.slootmaekers@vmm.be"
"TRUE","TRUE","Eksaarde,einde Reepstraat,veldweg","Zuidlede","njgyytiw","TBD","YES","I_9160_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Lokeren",9160,1,26,NA,"51.1372354",3.9701579,"VMM",NA,"d.slootmaekers@vmm.be"
"FALSE","FALSE","Sint-Lievens-Esse,Wijnhuizestraat-Pijpketel,opw weg","Plankebeek",NA,NA,"YES","I_9620_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Herzele",9620,2,5976,NA,"50.8528669885209",3.85172513669193,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"FALSE","FALSE","Etbos,opw brug","Zuidlede",NA,NA,"YES","I_9180_4",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Moerbeke",9180,1,26,NA,"51.151347597325",3.92468856009841,"VMM",NA,"d.slootmaekers@vmm.be"
"TRUE","TRUE","Affligemsestraat-Driesstraat,afw weg,thv handelszaak","Bellebeek","yjmznwm3","27/09/2024","YES","I_1770_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Liedekerke",1770,1,5956,NA,"50.8854042",4.0965682,"VMM",NA,"d.slootmaekers@vmm.be"
"FALSE","FALSE","Oostakker,Mendonk,Mendonkdorp-Oostdonkstraat,opw brug","Zuidlede",NA,NA,"YES","I_9042_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Gent",9042,1,26,NA,"51.1483519060155",3.82905064161166,"VMM",NA,"d.slootmaekers@vmm.be"
"TRUE","TRUE","Steenvoordestraat,veldweg,afw Steenvoordemolen","Steenvoordbeek","yjmznwm3","27/09/2024","YES","I_1740_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Ternat",1740,1,6140,NA,"50.8812453",4.1546679,"Heyens Veerle",NA,"recreatie.vbr.anb@vlaanderen.be"
"FALSE","FALSE","N45 Expresweg Aalst - Ninove,opw weg","Oliemeersbeek",NA,NA,"YES","I_9450_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Haaltert",9450,2,6078,NA,"50.8587028365417",4.02367601997473,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"TRUE","TRUE","Meerbeke,Tenbergkets,veldweg,opw","Wolfputbeek","otgzymmz","11/08/24","YES","I_9402_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Ninove",9402,2,6412,NA,"50.8188441",4.0545905,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"FALSE","FALSE","Denderwindeke,Vreckom,opw weg","Wolfputbeek",NA,NA,"YES","I_9400_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Ninove",9400,2,5955,NA,"50.7891452876723",4.04415340153345,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"FALSE","FALSE","Venebroeklos,afw spoorwegbrug,thv bedrijf La Lorraine","Molenbeek",NA,NA,"YES","I_9400_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Ninove",9400,2,5983,NA,"50.8333809353881",4.00929692474925,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"FALSE","FALSE","Zandbergen,(Beekstraat)-Voordeweg,opw weg","Molenbeek",NA,NA,"YES","I_9506_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Geraardsbergen",9506,1,5954,NA,"50.8080059517763",3.9529944082495,"VMM",NA,"d.slootmaekers@vmm.be"
"FALSE","FALSE","Sint-Maria-Lierde,Beekstraat,opw weg","Ophasseltbeek","zwuzztfl","04/09/24","YES","I_9570_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Lierde",9570,2,6095,NA,"50.8240558",3.8377674,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"FALSE","FALSE","Onkerzele,Bosstraat,opw weg","Steenborrebeek","mta3yjmz",NA,"YES","I_9500_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Geraardsbergen",9500,2,6338,NA,"50.7817292906111",3.92371757436728,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"TRUE","TRUE","Schendelbeke,Astridlaan,opw weg","Dammersbeek","yjqzngy4","08/24","YES","I_9506_2","TE ONDIEP!",NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Geraardsbergen",9506,2,6196,NA,"50.7897655",3.8817519,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"FALSE","FALSE","St-Pieters-Kapelle,Roosbroekstraat,einde veldweg,achterzijde boerderij,afw molen","Mark",NA,NA,"YES","I_1541_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Herne",1541,1,5952,NA,"50.6989680694791",4.01313638109173,"VMM",NA,"d.slootmaekers@vmm.be"
"TRUE","TRUE","Torrezeel,veldweg,afw","Beverbeek","mjkyzjq3","TBD","YES","I_1547_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Bever",1547,2,6347,NA,"50.707375",3.9465587,"Vlaams-Brabant",NA,"ingrid.beuls@vlaamsbrabant.be"
"TRUE","TRUE","Herfelingen,Raseveldstraat,opw monding in Waterblokbeek","Waterblokbeek","mjkyzjq3","TBD","YES","I_1540_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Herne",1540,2,6404,NA,"50.7520451",4.0576583,"Vlaams-Brabant",NA,"ingrid.beuls@vlaamsbrabant.be"
"FALSE","FALSE","Kloosterstraat,opw weg en spoorweg","Molenbeek",NA,NA,"YES","I_9340_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Lede",9340,2,5007,NA,"50.9802933808765",3.96684801327755,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"FALSE","FALSE","Burst,Oudendijk, langs weg","Hellegat",NA,NA,"YES","I_9420_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Erpe-Mere",9420,2,5192,NA,"50.9068083143102",3.91113107918061,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"FALSE","FALSE","Smetlede,Schildeken,Smetledestraat","Wellebeek",NA,NA,"YES","I_9340_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Lede",9340,2,5663,NA,"50.966959376804",3.94052590716757,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"FALSE","FALSE","Borsbeke,Wijteveldstraat,veldweg thv Dreefstraat,stroomafw",NA,NA,NA,"YES","I_9552_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Herzele",9552,2,5130,NA,"50.9039666912702",3.88397594499229,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"FALSE","FALSE","Verharde veldweg tussen Bergafstraat & Kouterstraat,opw weg","Doormansbeek",NA,NA,"YES","I_9550_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Herzele",9550,2,5081,NA,"50.8908995",3.874062,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"FALSE","FALSE","Schellebelle,verharde veldweg tussen Aard en Vaartstraat,opw bemalingsstation","Kalkenvaart",NA,NA,"YES","I_9260_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Wichelen",9260,1,5614,NA,"51.0182696957811",3.92342589556224,"VMM",NA,"d.slootmaekers@vmm.be"
"FALSE","FALSE","Kalken,Menneweg,afw weg","Kalkenvaart",NA,NA,"YES","I_9270_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Laarne",9270,1,5614,NA,"51.0336740017932",3.91318613815986,"Meulebrouck Klaar",NA,"recreatie.ovl.anb@vlaanderen.be"
"FALSE","FALSE","Mellestraat,afw weg","Laresloot","mthmngrl",NA,"YES","I_9270_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Laarne",9270,2,5530,NA,"51.022893",3.8373077,"Polder van Belham","09/3663721","griffier@poldervanbelham.be"
"FALSE","FALSE","Massemen,Watermolenstraat-Kriephoekstraat,afw Van Hauwermeirsmolen,opw weg","Molenbeek",NA,NA,"YES","I_9230_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Wetteren",9230,1,5006,NA,"50.9783156615813",3.87895051152484,"VMM",NA,"d.slootmaekers@vmm.be"
"FALSE","FALSE","Kalverhagestraat,opw weg","Molenbeek",NA,NA,"YES","I_9090_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Melle",9090,2,5005,NA,"50.9895867861788",3.80616515911601,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"FALSE","FALSE","Moortsele,Kasteelstraat,opw weg","Molenbeek",NA,NA,"YES","I_9860_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Oosterzele",9860,2,5005,NA,"50.9543603",3.7801325,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"FALSE","FALSE","Scheldewindeke,Ettinge,Hettingen,veldweg,afw","Kleine Ettingbeek",NA,NA,"YES","I_9860_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Oosterzele",9860,2,5325,NA,"50.9392854106806",3.8013041750584,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"FALSE","FALSE","Balegem,Rooigemstraat-Gootje,opw weg","Rommelbeek",NA,NA,"YES","I_9860_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Oosterzele",9860,2,5067,NA,"50.9176769",3.7962321,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"FALSE","FALSE","Balegem,Apostelstraat,afw weg","Molenbeek",NA,NA,"YES","I_9860_4",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Oosterzele",9860,2,5005,NA,"50.9108446622163",3.8073920914505,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"FALSE","FALSE","Scheldewindeke,Frankenbos,opw","Begijnenbeek",NA,NA,"YES","I_9860_5",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Oosterzele",9860,2,5204,NA,"50.9197172234161",3.77087814153286,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"TRUE","TRUE","Sint-Amandsberg,Maalgaver","Lede","ytljnzlj","26/08/2024","YES","I_9070_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Destelbergen",9070,1,3105,NA,"51.0757468",3.8138212,"VMM",NA,"d.slootmaekers@vmm.be"
"FALSE","FALSE","Astene, Paterstraat","Twezebeekloop",NA,NA,"YES","I_9800_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Deinze",9800,2,4676,NA,"50.9789506184959",3.58699690096332,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"FALSE","FALSE","Kortrijksesteenweg, incl. afwateringsgracht","Kattebeek",NA,NA,"YES","I_9800_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Deinze",9800,2,4410,NA,"50.9731834261799",3.52135383107154,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"TRUE","TRUE","Bisdonkstraat, veldwegel thv bocht","Stokstormbeek","yzc4njmw","TBD","YES","I_9770_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Kruisem",9770,2,4463,NA,"50.956429",3.536272,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"FALSE","FALSE","Gottem, Oude Heirbaan","Oude Mandel",NA,NA,"YES","I_9800_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Deinze",9800,1,4688,NA,"50.9676430902253",3.46306814046589,"VMM",NA,"d.slootmaekers@vmm.be"
"FALSE","FALSE","Aarsele, Snephoekstraat, thv spoorweg, afw samenvl zijbeek","Speibeek",NA,NA,"YES","I_8700_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Tielt",8700,2,4824,NA,"50.9879693858141",3.38362533549132,"West-Vlaanderen",NA,NA
"FALSE","FALSE","Blauwdreef","Zoubeek",NA,NA,"YES","I_9870_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Zulte",9870,2,4236,NA,"50.914250666098",3.47820464123644,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"TRUE","TRUE","Ramskapelle, Heistlaan, Heulebrug","Isabellavaart","ntvlndrm","26/08/24","YES","I_8301_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Knokke-Heist",8301,1,2125,NA,"51.3276998",3.237953,"VMM",NA,"d.slootmaekers@vmm.be"
"FALSE","FALSE","Nokere, Beerstraat",NA,NA,NA,"YES","I_9771_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Kruisem",9771,2,4355,NA,"50.8860573851255",3.49006596838657,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
"FALSE","FALSE","Tieltstraat, 't Patrijzenhof","Mandel",NA,NA,"YES","I_8720_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Dentergem",8720,1,4203,NA,"50.9454230893507",3.38616902788939,"VMM",NA,"d.slootmaekers@vmm.be"
"FALSE","FALSE","Meulebeeksesteenweg, Smetsbrug","Mandel",NA,NA,"YES","I_8780_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Oostrozebeke",8780,1,4203,NA,"50.9243434433032",3.32689712428062,"VMM",NA,"d.slootmaekers@vmm.be"
"FALSE","FALSE","Kachtem, Rumbeeksestraat","Mandel",NA,NA,"YES","I_8870_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Izegem",8870,1,4203,NA,"50.932921379466",3.18369667478988,"VMM",NA,"d.slootmaekers@vmm.be"
"FALSE","FALSE","Linkervaartoever, Schaapbrug","Mandel",NA,NA,"YES","I_8800_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Roeselare",8800,1,4203,NA,"50.9412870393117",3.16292338209979,"VMM",NA,"d.slootmaekers@vmm.be"
"FALSE","FALSE","De Zilten, St. Idesbaldus Inst.","Duivelsbeek",NA,NA,"YES","I_8800_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Roeselare",8800,2,4512,NA,"50.9595799063019",3.10027260408082,"West-Vlaanderen",NA,NA
"FALSE","FALSE","Over d'Aa, saf weg, einde zijwegje","Kleine Aa",NA,NA,"YES","I_2910_1","bij voorkeur tussen 20/07 - 01/09",NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Essen",2910,2,9514,NA,"51.4665579738081",4.4783632439925,"Antwerpen",NA,"hans.vanloy@provincieantwerpen.be"
"FALSE","FALSE","Oostnieuwkerke, Wallebrugstraat","Mandel",NA,NA,"YES","I_8840_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Staden",8840,2,4203,NA,"50.9472671107987",3.06449906265124,"West-Vlaanderen",NA,NA
"FALSE","FALSE","Oostnieuwkerke, Cortonstraat","Mandel",NA,NA,"YES","I_8840_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Staden",8840,2,4203,NA,"50.9272625574135",3.04516696265431,"West-Vlaanderen",NA,NA
"FALSE","FALSE","Robrechtegemstraat","Devebeek",NA,NA,"YES","I_8760_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Meulebeke",8760,2,4207,NA,"50.9647310588911",3.28747619420691,"West-Vlaanderen",NA,NA
"FALSE","FALSE","Claerhoutmolenweg","Devebeek",NA,NA,"YES","I_8740_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Pittem",8740,2,4207,NA,"50.9786618691358",3.2763462411418,"West-Vlaanderen",NA,NA
"FALSE","FALSE","Vijfstraat - zijweg lgs spoorweg","Zwartegatbeek",NA,NA,"YES","I_8740_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Pittem",8740,2,4294,NA,"50.9879532408568",3.27393625817682,"West-Vlaanderen",NA,NA
"FALSE","FALSE","Muizebeekstraat","Zwartegatbeek",NA,NA,"YES","I_8740_3",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Pittem",8740,2,4294,NA,"50.9890744018875",3.27559087477422,"West-Vlaanderen",NA,NA
"FALSE","FALSE","Baertstraat","Gaverbeek",NA,NA,"YES","I_8740_4",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Pittem",8740,2,4219,NA,"51.0035821535351",3.26475144433644,"West-Vlaanderen",NA,NA
"FALSE","FALSE","Wezestraat","Motebeek",NA,NA,"YES","I_8850_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Ardooie",8850,2,4550,NA,"50.9679300294992",3.20896713901912,"West-Vlaanderen",NA,NA
"FALSE","FALSE","Westrozebeke, Vijverbos","Vijverbeek",NA,NA,"YES","I_8840_3",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Staden",8840,2,4335,NA,"50.9338710309187",3.02459187930195,"Dewulf Evy",NA,"recreatie.wvl.anb@vlaanderen.be"
"FALSE","FALSE","Otegem, Zwevegemstraat","Kleine Kasselrijbeek",NA,NA,"YES","I_8553_1","ziet er op maps nogal overgrown uit",NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Zwevegem",8553,2,4628,NA,"50.813143",3.4070089,"West-Vlaanderen",NA,NA
"TRUE","TRUE","Sint-Denijsstraat, Kreupel, afw","Slijpbeek","zguxztnj","18/07/24","YES","I_8550_1","Waterstand te laag?",NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Zwevegem",8550,2,18815,NA,"50.7950431024274",3.340027996151,"West-Vlaanderen",NA,NA
"FALSE","FALSE","Bellegem; Ooievaarsnest",NA,NA,NA,"YES","I_8510_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Kortrijk",8510,2,10297,NA,"50.7871173045421",3.3091692642527,"West-Vlaanderen",NA,NA
"FALSE","FALSE","Stasegemsesteenweg, Gavermeer","Gaverbeek",NA,NA,"YES","I_8530_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Harelbeke",8530,1,15720,NA,"50.8412429702596",3.31047755973651,"VMM",NA,"d.slootmaekers@vmm.be"
"FALSE","FALSE","Hulste, Hazebeekstraat, Havikhoek","Hazebeek",NA,NA,"YES","I_8531_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Harelbeke",8531,2,4710,NA,"50.8789875370817",3.29102611282182,"West-Vlaanderen",NA,NA
"FALSE","FALSE","Moorsele, Ledegemsestraat","Heulebeek",NA,NA,"YES","I_8560_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Wevelgem",8560,1,4205,NA,"50.8426824197549",3.15546872317856,"VMM",NA,"d.slootmaekers@vmm.be"
"FALSE","FALSE","Zilverenhoek,Gageltjes, opw zandweg","Zilveren Loop",NA,NA,"YES","I_2920_1","bij voorkeur tussen 20/07 - 01/09",NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Kalmthout",2920,2,9860,NA,"51.4195583023734",4.48242019593791,"Antwerpen",NA,"hans.vanloy@provincieantwerpen.be"
"ONHOLD","ONHOLD","Mispelarestraat","Heulebeek","zjm0zwm2",NA,"YES","I_8980_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Zonnebeke",8980,2,58840,NA,"50.8775229",3.0247939,"West-Vlaanderen",NA,NA
"FALSE","FALSE","Moen,Kraaibosstraat,afw weg","Oliebergbeek",NA,NA,"YES","I_8552_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Zwevegem",8552,2,163,NA,"50.7779136",3.3783333,"West-Vlaanderen",NA,NA
"FALSE","FALSE","Lauwe, Waterstraat,  na samenvl Meurissonsbeek","Palingbeek",NA,NA,"YES","I_8930_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Menen",8930,2,4311,NA,"50.7916406988454",3.16320955394,"West-Vlaanderen",NA,NA
"FALSE","FALSE","Lauwe, Moeskroenstraat, Pont Neuf","Gaverbeek",NA,NA,"YES","I_8930_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Menen",8930,2,4229,NA,"50.7904700147149",3.14826094422029,"West-Vlaanderen",NA,NA
"FALSE","FALSE","Beselare, Oude Kortrijkstraat, Reutel","Polygonebeek",NA,NA,"YES","I_8980_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Zonnebeke",8980,2,4213,NA,"50.8490032245218",2.99945091840122,"West-Vlaanderen",NA,NA
"TRUE","TRUE","Loenhout; Vloeiweg, afw watermolenbrug","Kleine Aa of Weerijsbeek","zgjjotcy",NA,"YES","I_2990_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Wuustwezel",2990,1,9503,NA,"51.4211058023905",4.64116769589886,"VMM",NA,"d.slootmaekers@vmm.be"
"FALSE","FALSE","Wijtschate, Klijtputstraat","Wambeek",NA,NA,"YES","I_8953_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Heuvelland",8953,2,4534,NA,"50.7782715203176",2.9408260516744,"West-Vlaanderen",NA,NA
"FALSE","FALSE","Wulvergem, Vrooilandstraat zijweg","Stuiversbeek",NA,NA,"YES","I_8953_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Heuvelland",8953,2,4764,NA,"50.7653029149042",2.8567633872261,"West-Vlaanderen",NA,NA
"FALSE","FALSE","Heikenweg, opw. Weehagense Beek; Bio opw en afw brug; FC afw brug","Kleine Aa of Weerijsbeek",NA,NA,"YES","I_2990_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Wuustwezel",2990,1,9503,NA,"51.4171573658405",4.63848534219053,"VMM",NA,"d.slootmaekers@vmm.be"
"ONHOLD","ONHOLD","Loenhout;De Donk,Donkweg,opw(BIO)en afw(FC)brug","Kleine Aa of Weerijsbeek","mdq4mmy1",NA,"YES","I_2990_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Wuustwezel",2990,1,9503,NA,"51.383361",4.6185305,"VMM",NA,"d.slootmaekers@vmm.be"
"FALSE","FALSE","Lo, Klarewal-zijweg","Collaertshillebeek",NA,NA,"YES","I_8647_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Lo-Reninge",8647,2,1409,NA,"50.9936606473913",2.7244505704896,"Westkustpolder","058/314653","info@westkustpolder.be"
"FALSE","FALSE","Westhoek, zijweg van N364","Grote Beverdijkvaart",NA,NA,"YES","I_8690_1","ziet er nogal toegegroeid uit",NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Alveringem",8690,2,1205,NA,"50.9713087",2.6882229,"Westkustpolder","058/314653","info@westkustpolder.be"
"FALSE","FALSE","Elzendammestraat","Grote Beverdijkvaart",NA,NA,"YES","I_8691_1","ziet er nogal toegegroeid uit",NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Alveringem",8691,2,1205,NA,"50.9691565",2.6779617,"Westkustpolder","058/314653","info@westkustpolder.be"
