"isReserved","updateRes","OMSCHR","NAAM","vrijwillID","startDate","SugbyINBO","locID","restricties","Sampler","dataset","SystemType","GEBIED","provincie","gemeente","postcode","CATC","VHAG","WVLC","Beheerder","Bhrtel","Bhremail","OIDN","UIDN","TERRID","NISCODE","NAAM.1","DATPUBLBS","NUMAC","LENGTE","OPPERVL","GEMNAAM","Longitude","Latitude"
FALSE,FALSE,"Bree; zijweg Abroxweg; begin traject 30m opw brug","Abeek",NA,NA,"YES","I_3960_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Bree",3960,1,9505,NA,"VMM",NA,"d.slootmaekers@vmm.be",65,786,14,"72004","Bree",1982-07-17,"1982001074",41167.86,64983074.47,"Bree",235973.999874702,206932.998912074
FALSE,FALSE,"Oud Kanaal Bree-Beek?","Oud Kanaal",NA,NA,"YES","I_3960_3",NA,NA,"EcoWater","Lentisch",NA,"Limburg","Bree",3960,NA,NA,NA,"Thijs Koen",NA,"recreatie.lim.anb@vlaanderen.be",65,786,14,"72004","Bree",1982-07-17,"1982001074",41167.86,64983074.47,"Bree",235804.034127462,206694.652196874
FALSE,FALSE,"Oud Kanaal, Dilsen?","Oud Kanaal",NA,NA,"YES","I_3960_4",NA,NA,"EcoWater","Lentisch",NA,"Limburg","Bree",3960,NA,NA,NA,"Thijs Koen",NA,"recreatie.lim.anb@vlaanderen.be",65,786,14,"72004","Bree",1982-07-17,"1982001074",41167.86,64983074.47,"Bree",236200.302461003,206668.995201313
FALSE,FALSE,"Hechtel-Eksel; Weyerbrugstraat; 500m afw mtp 262600","Grote Nete","yjvinjli",NA,"YES","I_3941_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Hechtel-Eksel",3941,2,8501,NA,"Limburg",NA,"christel.bouchet@limburg.be",68,787,15,"72038","Hechtel-Eksel",1976-01-23,"1975123003",44583.63,76677685.79,"Hechtel-Eksel",217803.996676534,205354.999458856
FALSE,FALSE,NA,"Grote Nete","mwnhmtq1","TBD","YES","I_3940_1","TE ONDIEP!",NA,NA,NA,NA,"Limburg","Hechtel-Eksel",3940,NA,NA,NA,NA,NA,NA,68,787,15,"72038","Hechtel-Eksel",1976-01-23,"1975123003",44583.63,76677685.79,"Hechtel-Eksel",220637.227874686,203157.432131726
FALSE,FALSE,"Varendonk; Blaardonk-Trichelhoek, opw. brug","Grote Laak",NA,NA,"YES","I_2431_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Laakdal",2431,1,8503,NA,"VMM",NA,"d.slootmaekers@vmm.be",74,792,156,"13053","Laakdal",1976-01-23,"1975123003",42932.53,42430592.3,"Laakdal",191123.999887486,197600.998915618
FALSE,FALSE,"Laakdal; Zammel; Blaardonk/Trichelhoek; opw brug mtp 324950","Grote Laak",NA,NA,"YES","I_2431_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Laakdal",2431,1,8503,NA,"VMM",NA,"d.slootmaekers@vmm.be",74,792,156,"13053","Laakdal",1976-01-23,"1975123003",42932.53,42430592.3,"Laakdal",191126.999887478,197598.998915616
FALSE,FALSE,"Laakdal; Vorst; Rauwstraat; einde zandpad","Grote Laak",NA,NA,"YES","I_2431_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Laakdal",2431,1,8503,NA,"VMM",NA,"d.slootmaekers@vmm.be",74,792,156,"13053","Laakdal",1976-01-23,"1975123003",42932.53,42430592.3,"Laakdal",194464.99763466,196426.995408015
FALSE,FALSE,"Zepperen,Terwouwenstr (N767), schuin tov huis nr 37 Shell Gaz, afw weg","Bergbeek",NA,NA,"YES","I_3800_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Sint-Truiden",3800,2,7276,NA,"Limburg",NA,"christel.bouchet@limburg.be",100,804,47,"71053","Sint-Truiden",1982-07-17,"1982001074",68557.2,107118734.35,"Sint-Truiden",213006.999872881,169153.998924137
FALSE,FALSE,"Zepperen  Terstok, Keelstr/Stokstr, opw weg","Logebeek",NA,NA,"YES","I_3800_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Sint-Truiden",3800,2,7858,NA,"Limburg",NA,"christel.bouchet@limburg.be",100,804,47,"71053","Sint-Truiden",1982-07-17,"1982001074",68557.2,107118734.35,"Sint-Truiden",211342.999873742,170318.998923795
FALSE,FALSE,"Sint-Truiden","Watering van Sint-Truiden",NA,NA,"YES","I_3800_3",NA,NA,"Scheers","Lentisch",NA,"Limburg","Sint-Truiden",3800,NA,NA,NA,NA,NA,NA,100,804,47,"71053","Sint-Truiden",1982-07-17,"1982001074",68557.2,107118734.35,"Sint-Truiden",207873.404706561,168460.748546033
FALSE,FALSE,"Helchteren, Sonnisweg, 50 m voor verboden ingang ""Militair domein"", opw weg en zijgrachtjes","Schansbeek",NA,NA,"YES","I_3530_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Houthalen-Helchteren",3530,2,7260,NA,"Limburg",NA,"christel.bouchet@limburg.be",106,808,22,"72039","Houthalen-Helchteren",1976-01-23,"1975123003",43686.7,78228655.67,"Houthalen-Helchteren",223851.999875791,194960.998915948
FALSE,FALSE,NA,"De Plas",NA,NA,"YES","I_3530_2",NA,NA,"ANB_Mtp","Lentisch",NA,"Limburg","Houthalen-Helchteren",3530,NA,NA,NA,"Thijs Koen",NA,"recreatie.lim.anb@vlaanderen.be",106,808,22,"72039","Houthalen-Helchteren",1976-01-23,"1975123003",43686.7,78228655.67,"Houthalen-Helchteren",224076.999874906,191811.998916925
FALSE,FALSE,"recreation area, recreatiedomein De Plas (ANB?)","De Plas",NA,NA,"YES","I_3530_3",NA,NA,"Scheers","Lentisch",NA,"Limburg","Houthalen-Helchteren",3530,NA,NA,NA,"Thijs Koen",NA,"recreatie.lim.anb@vlaanderen.be",106,808,22,"72039","Houthalen-Helchteren",1976-01-23,"1975123003",43686.7,78228655.67,"Houthalen-Helchteren",223876.502875008,191952.408016877
FALSE,FALSE,"Aarsele, Snephoekstraat, thv spoorweg, afw samenvl zijbeek","Speibeek",NA,NA,"YES","I_8700_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Tielt",8700,2,4824,NA,"West-Vlaanderen",NA,NA,122,817,181,"37015","Tielt",1976-01-23,"1975123003",45542.9,68851208.53,"Tielt",80831.9999205259,186872.998921324
FALSE,FALSE,"Schuiferskapelle,Rijkegemkouterstraat,opw weg","Kapellebeek",NA,NA,"YES","I_8700_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Tielt",8700,2,169,NA,"West-Vlaanderen",NA,NA,122,817,181,"37015","Tielt",1976-01-23,"1975123003",45542.9,68851208.53,"Tielt",78834.9994867732,191734.994355619
FALSE,FALSE,NA,"Speibeek",NA,NA,"YES","I_8700_3",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Tielt",8700,2,4824,NA,"West-Vlaanderen",NA,NA,122,817,181,"37015","Tielt",1976-01-23,"1975123003",45542.9,68851208.53,"Tielt",81954.3046875829,186367.97448265
FALSE,FALSE,"Tielt","Poekebeek",NA,NA,"YES","I_8700_4",NA,NA,"Scheers","Lentisch",NA,"West-Vlaanderen","Tielt",8700,NA,NA,NA,NA,NA,NA,122,817,181,"37015","Tielt",1976-01-23,"1975123003",45542.9,68851208.53,"Tielt",76519.8726223264,188643.709320909
FALSE,FALSE,"Boereweg","Zuiddambeek",NA,NA,"YES","I_8730_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Beernem",8730,2,1170,NA,"Oostkustpolder","050/333271","waterbeheer@oostkustpolder.be",133,822,116,"31003","Beernem",1982-12-29,"1982001920",46160.6,72423227.27,"Beernem",76499.9995266271,205752.998715685
FALSE,FALSE,"Hoornstraat","Biezemoerbeek","otg3mza0",NA,"YES","I_8730_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Beernem",8730,2,1118,NA,"West-Vlaanderen",NA,NA,133,822,116,"31003","Beernem",1982-12-29,"1982001920",46160.6,72423227.27,"Beernem",78712.9996549685,204542.003088504
FALSE,FALSE,"Assebroek, Looweideweg","St. Trudoledeken","mdjjotdj","29/06/2024","YES","I_8730_3","waterpeil te laag!",NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Beernem",8730,2,2616,NA,"Oostkustpolder","050/333271","waterbeheer@oostkustpolder.be",133,822,116,"31003","Beernem",1982-12-29,"1982001920",46160.6,72423227.27,"Beernem",74430.9971234502,209448.994165306
TRUE,TRUE,"Prov. Domein Lippensgoed-Bulskampveld, perceel 25Y",NA,"mdixota5","22/07/24","YES","I_8730_5",NA,NA,"ANB_Mtp","Lentisch",NA,"West-Vlaanderen","Beernem",8730,NA,NA,NA,"Meulebrouck Klaar",NA,"recreatie.wvl.anb@vlaanderen.be",133,822,116,"31003","Beernem",1982-12-29,"1982001920",46160.6,72423227.27,"Beernem",74471.3668788615,200431.610625668
FALSE,FALSE,"Prov. Domein Lippensgoed, Bulskampveld, eendeputten","Aanwijsputten","ndmzyjhh",NA,"YES","I_8730_6",NA,NA,"ANB_Mtp","Lentisch",NA,"West-Vlaanderen","Beernem",8730,NA,NA,NA,"Meulebrouck Klaar",NA,"recreatie.wvl.anb@vlaanderen.be",133,822,116,"31003","Beernem",1982-12-29,"1982001920",46160.6,72423227.27,"Beernem",75684.0014821771,200456.995281302
FALSE,FALSE,"Prov. Domein Lippensgoed, Bulskampveld, eendeputten",NA,NA,NA,"YES","I_8730_7",NA,NA,"ANB_Mtp","Lentisch",NA,"West-Vlaanderen","Beernem",8730,NA,NA,NA,"Meulebrouck Klaar",NA,"recreatie.wvl.anb@vlaanderen.be",133,822,116,"31003","Beernem",1982-12-29,"1982001920",46160.6,72423227.27,"Beernem",75709.9999255642,200521.99891731
FALSE,FALSE,"Prov. Domein Lippensgoed, Bulskampveld, eendeputten",NA,NA,NA,"YES","I_8730_8",NA,NA,"ANB_Mtp","Lentisch",NA,"West-Vlaanderen","Beernem",8730,NA,NA,NA,"Meulebrouck Klaar",NA,"recreatie.wvl.anb@vlaanderen.be",133,822,116,"31003","Beernem",1982-12-29,"1982001920",46160.6,72423227.27,"Beernem",75699.9999255906,200614.99891728
FALSE,FALSE,NA,NA,"mdjjotdj","01/07/2024","YES","I_8730_9",NA,NA,NA,NA,NA,"West-Vlaanderen","Beernem",8730,NA,NA,NA,NA,NA,NA,133,822,116,"31003","Beernem",1982-12-29,"1982001920",46160.6,72423227.27,"Beernem",74648.9182435649,204310.668929415
FALSE,FALSE,NA,NA,"ndmzyjhh","TBD","YES","I_8730_10",NA,NA,NA,NA,NA,"West-Vlaanderen","Beernem",8730,NA,NA,NA,NA,NA,NA,133,822,116,"31003","Beernem",1982-12-29,"1982001920",46160.6,72423227.27,"Beernem",74569.8028490225,201261.564440062
TRUE,TRUE,NA,"Kanaal Gent-Brugge","otg3mza0",NA,"NO","V_8730_11",NA,NA,NA,NA,NA,"West-Vlaanderen","Beernem",8730,NA,NA,NA,NA,NA,NA,133,822,116,"31003","Beernem",1982-12-29,"1982001920",46160.6,72423227.27,"Beernem",77345.8708786722,203578.18322762
FALSE,FALSE,"Kruiskerkestraat,opw weg","Wantebeek",NA,NA,"YES","I_8755_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Ruiselede",8755,2,293,NA,"West-Vlaanderen",NA,NA,140,825,164,"37012","Ruiselede",1831-02-07,NA,33593.42,30623063.61,"Ruiselede",81167.9999225751,195449.998918701
FALSE,FALSE,"Vorte Bossen,Kruisbergstraat","Wantebeek",NA,NA,"YES","I_8755_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Ruiselede",8755,2,293,NA,"West-Vlaanderen",NA,NA,140,825,164,"37012","Ruiselede",1831-02-07,NA,33593.42,30623063.61,"Ruiselede",80256.9999231887,196749.998918325
FALSE,FALSE,"Knokmolen,Knokstraat,opw weg","Poekebeek",NA,NA,"YES","I_8755_3",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Ruiselede",8755,2,27,NA,"West-Vlaanderen",NA,NA,140,825,164,"37012","Ruiselede",1831-02-07,NA,33593.42,30623063.61,"Ruiselede",81006.999922088,193306.998919361
FALSE,FALSE,"Eine,Doorn,Serpentsstraat","Marollebeek",NA,NA,"YES","I_9700_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Oudenaarde",9700,2,5680,NA,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be",144,828,258,"45035","Oudenaarde",1976-01-23,"1975123003",57165.4,68920248.7,"Oudenaarde",96297.9999123379,173808.99892494
FALSE,FALSE,"Melden,Meersbloem Leupegem-Meersbloem Melden,afwaarts brug","Maarkebeek",NA,NA,"YES","I_9700_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Oudenaarde",9700,1,5003,NA,"VMM",NA,"d.slootmaekers@vmm.be",144,828,258,"45035","Oudenaarde",1976-01-23,"1975123003",57165.4,68920248.7,"Oudenaarde",95412.999911512,169426.998926317
FALSE,FALSE,"Melden,Heilbroek,langs veldweg","Molenbeek","zgrhnjvm",NA,"YES","I_9700_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Oudenaarde",9700,2,5294,NA,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be",144,828,258,"45035","Oudenaarde",1976-01-23,"1975123003",57165.4,68920248.7,"Oudenaarde",92797.0024804002,166419.002928609
FALSE,FALSE,"Melden,Meersbloem, Leupegem-Meersbloem, meest stroomafwaartse brugje","Maarkebeek",NA,NA,"YES","I_9700_4",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Oudenaarde",9700,1,5003,NA,"VMM",NA,"d.slootmaekers@vmm.be",144,828,258,"45035","Oudenaarde",1976-01-23,"1975123003",57165.4,68920248.7,"Oudenaarde",95417.9999115226,169416.998926315
FALSE,FALSE,"Oudenaarde, brugje Wolfabriekstraat","Maarkebeek",NA,NA,"YES","I_9700_5",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Oudenaarde",9700,1,5003,NA,"VMM",NA,"d.slootmaekers@vmm.be",144,828,258,"45035","Oudenaarde",1976-01-23,"1975123003",57165.4,68920248.7,"Oudenaarde",95999.9999111971,168861.998926477
FALSE,FALSE,"Melden, Schaatsputte, Veldweg","Beiaardbeek",NA,NA,"YES","I_9700_7",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Oudenaarde",9700,2,5002,NA,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be",144,828,258,"45035","Oudenaarde",1976-01-23,"1975123003",57165.4,68920248.7,"Oudenaarde",93316.9999115425,166913.998927135
FALSE,FALSE,"Melden, Bunderbos, opw weg","Beiaardbeek",NA,NA,"YES","I_9700_8",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Oudenaarde",9700,2,5002,NA,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be",144,828,258,"45035","Oudenaarde",1976-01-23,"1975123003",57165.4,68920248.7,"Oudenaarde",93076.9999115677,166651.99892723
FALSE,FALSE,"Oude Schelde Heurne-Heuvel","Oude Schelde Heurne",NA,NA,"YES","I_9700_9",NA,NA,"EcoWater","Lentisch",NA,"Oost-Vlaanderen","Oudenaarde",9700,NA,NA,NA,NA,NA,NA,144,828,258,"45035","Oudenaarde",1976-01-23,"1975123003",57165.4,68920248.7,"Oudenaarde",98650.1132032753,175096.340853125
FALSE,FALSE,"Oude Schelde Nederename?","Oude Schelde Eine",NA,NA,"YES","I_9700_10",NA,NA,"EcoWater","Lentisch",NA,"Oost-Vlaanderen","Oudenaarde",9700,NA,NA,NA,NA,NA,NA,144,828,258,"45035","Oudenaarde",1976-01-23,"1975123003",57165.4,68920248.7,"Oudenaarde",98125.8651967148,173140.206036638
FALSE,FALSE,"Oude Schelde De Sterre","Oude Schelde Heurne",NA,NA,"YES","I_9700_11",NA,NA,"EcoWater","Lentisch",NA,"Oost-Vlaanderen","Oudenaarde",9700,NA,NA,NA,NA,NA,NA,144,828,258,"45035","Oudenaarde",1976-01-23,"1975123003",57165.4,68920248.7,"Oudenaarde",97864.4837111014,174640.902026067
FALSE,FALSE,"Oude Schelde Melden Het Veer",NA,NA,NA,"YES","I_9700_12",NA,NA,"EcoWater","Lentisch",NA,"Oost-Vlaanderen","Oudenaarde",9700,NA,NA,NA,"Coppens Xavier",NA,"recreatie.ovl.anb@vlaanderen.be",144,828,258,"45035","Oudenaarde",1976-01-23,"1975123003",57165.4,68920248.7,"Oudenaarde",94102.8458786481,168049.999208466
FALSE,FALSE,"Melden, afw Berchemweg, 2de zijarm",NA,NA,NA,"YES","I_9700_13",NA,NA,"ANB_Mtp","Lentisch",NA,"Oost-Vlaanderen","Oudenaarde",9700,NA,NA,NA,"Coppens Xavier",NA,"recreatie.ovl.anb@vlaanderen.be",144,828,258,"45035","Oudenaarde",1976-01-23,"1975123003",57165.4,68920248.7,"Oudenaarde",93656.9999116759,167867.998926837
FALSE,FALSE,"Melden, Berchemweg,centraal gedeelte",NA,"zgrhnjvm",NA,"YES","I_9700_14",NA,NA,"ANB_Mtp","Lentisch",NA,"Oost-Vlaanderen","Oudenaarde",9700,NA,NA,NA,"Coppens Xavier",NA,"recreatie.ovl.anb@vlaanderen.be",144,828,258,"45035","Oudenaarde",1976-01-23,"1975123003",57165.4,68920248.7,"Oudenaarde",94000.6106495689,167949.357891126
FALSE,FALSE,"recreation area, Provincial dom. Donk, Oudenaarde","Donkmeer",NA,NA,"YES","I_9700_15",NA,NA,"Scheers","Lentisch",NA,"Oost-Vlaanderen","Oudenaarde",9700,NA,NA,NA,NA,NA,NA,144,828,258,"45035","Oudenaarde",1976-01-23,"1975123003",57165.4,68920248.7,"Oudenaarde",94776.4505120041,170579.427125974
FALSE,FALSE,"Oudenaarde",NA,NA,NA,"YES","I_9700_16",NA,NA,"Scheers","Lentisch",NA,"Oost-Vlaanderen","Oudenaarde",9700,NA,NA,NA,NA,NA,NA,144,828,258,"45035","Oudenaarde",1976-01-23,"1975123003",57165.4,68920248.7,"Oudenaarde",96346.0768116019,170964.378925812
FALSE,FALSE,"Oudenaarde",NA,NA,NA,"YES","I_9700_17",NA,NA,"Scheers","Lentisch",NA,"Oost-Vlaanderen","Oudenaarde",9700,NA,NA,NA,NA,NA,NA,144,828,258,"45035","Oudenaarde",1976-01-23,"1975123003",57165.4,68920248.7,"Oudenaarde",96489.8038115406,170881.141225835
FALSE,FALSE,"Oostnieuwkerke, Wallebrugstraat","Mandel",NA,NA,"YES","I_8840_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Staden",8840,2,4203,NA,"West-Vlaanderen",NA,NA,146,830,206,"36019","Staden",1982-12-29,"1982001920",35524.09,46815480.93,"Staden",58347.9999265178,182690.99892325
FALSE,FALSE,"Oostnieuwkerke, Cortonstraat","Mandel",NA,NA,"YES","I_8840_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Staden",8840,2,4203,NA,"West-Vlaanderen",NA,NA,146,830,206,"36019","Staden",1982-12-29,"1982001920",35524.09,46815480.93,"Staden",56949.9999264004,180489.998923964
FALSE,FALSE,"Westrozebeke, Vijverbos","Vijverbeek",NA,NA,"YES","I_8840_3",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Staden",8840,2,4335,NA,"Dewulf Evy",NA,"recreatie.wvl.anb@vlaanderen.be",146,830,206,"36019","Staden",1982-12-29,"1982001920",35524.09,46815480.93,"Staden",55516.999927037,181250.99892377
FALSE,FALSE,"Oostnieuwkerke","Mandel",NA,NA,"YES","I_8840_4",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Staden",8840,2,4203,NA,"West-Vlaanderen",NA,NA,146,830,206,"36019","Staden",1982-12-29,"1982001920",35524.09,46815480.93,"Staden",59683.999926289,183437.998922978
FALSE,FALSE,"Oostenieuwkerke","Mandel",NA,NA,"YES","I_8840_5",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Staden",8840,2,4203,NA,"West-Vlaanderen",NA,NA,146,830,206,"36019","Staden",1982-12-29,"1982001920",35524.09,46815480.93,"Staden",57246.9999264744,181152.998923745
FALSE,FALSE,NA,"Zarrenbeek",NA,NA,"YES","I_8840_6",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Staden",8840,2,1496,NA,"West-Vlaanderen",NA,NA,146,830,206,"36019","Staden",1982-12-29,"1982001920",35524.09,46815480.93,"Staden",54701.9999289847,187941.998921753
FALSE,FALSE,"Merkem, Ketsedijk","Martjevaart",NA,NA,"YES","I_8650_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Houthulst",8650,1,1216,NA,"VMM",NA,"d.slootmaekers@vmm.be",155,839,203,"32006","Houthulst",1982-12-29,"1982001920",41457.73,56021851.25,"Houthulst",42122.9999318487,183883.998923372
FALSE,FALSE,"Merkem, Ketsedijk","Martjevaart",NA,NA,"YES","I_8650_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Houthulst",8650,1,1216,NA,"VMM",NA,"d.slootmaekers@vmm.be",155,839,203,"32006","Houthulst",1982-12-29,"1982001920",41457.73,56021851.25,"Houthulst",41858.9999319627,184013.998923334
FALSE,FALSE,NA,NA,NA,NA,"YES","I_8650_3",NA,NA,NA,"Lotisch",NA,"West-Vlaanderen","Houthulst",8650,NA,NA,NA,NA,NA,NA,155,839,203,"32006","Houthulst",1982-12-29,"1982001920",41457.73,56021851.25,"Houthulst",41197.9843761515,184767.169648799
FALSE,FALSE,"Kortenaken/Kersbeek-Miskom, Bauwelstr, 10m opw brug","Velpe",NA,NA,"YES","I_3470_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Kortenaken",3470,1,7155,NA,"VMM",NA,"d.slootmaekers@vmm.be",159,842,39,"24054","Kortenaken",1976-01-23,"1975123003",42266.26,49437688.38,"Kortenaken",196828.999880171,176336.998922124
FALSE,FALSE,"Tisselt; Jozef de Blockstraat, naast huisnr 52 straatje in, over brugje en zandpad in","Birrebeek",NA,NA,"YES","I_2830_1","bij voorkeur tussen 20/07 - 01/09",NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Willebroek",2830,2,3106,NA,"Polder Vliet en Zielbeek","03/8892337","poldervliet.en.zielbeek@edpnet.be",164,844,172,"12040","Willebroek",1976-01-23,"1975123003",31039.2,27366186.75,"Willebroek",148955.999899985,192057.99891812
FALSE,FALSE,NA,"Grootbroekloop",NA,NA,"YES","I_2830_2","bij voorkeur tussen 20/07 - 01/09",NA,NA,"Lotisch",NA,"Antwerpen","Willebroek",2830,2,0,NA,"Polder Willebroek","03/8996317","polderwillebroek@vvpw.be",164,844,172,"12040","Willebroek",1976-01-23,"1975123003",31039.2,27366186.75,"Willebroek",151647.526597594,194166.762878376
FALSE,FALSE,"Het Broek, Blaasveld",NA,NA,NA,"YES","I_2830_3",NA,NA,"EcoWater","Lentisch",NA,"Antwerpen","Willebroek",2830,NA,NA,NA,"Heyens Veerle",NA,"recreatie.ant.anb@vlaanderen.be",164,844,172,"12040","Willebroek",1976-01-23,"1975123003",31039.2,27366186.75,"Willebroek",151097.362847332,194321.084291142
FALSE,FALSE,"Blaasveld, Broekweg, thv. restaurant  Fonteyntje brug tss 2 vijvers, rechtervijver","Putten van Lacourt",NA,NA,"YES","I_2830_4",NA,NA,"ANB_Mtp","Lentisch",NA,"Antwerpen","Willebroek",2830,NA,NA,NA,"Heyens Veerle",NA,"recreatie.ant.anb@vlaanderen.be",164,844,172,"12040","Willebroek",1976-01-23,"1975123003",31039.2,27366186.75,"Willebroek",151720.999899524,193805.998917514
FALSE,FALSE,"Hazewinkel","Hazewinkel watersportbaan",NA,NA,"YES","I_2830_5",NA,NA,"Scheers","Lentisch",NA,"Antwerpen","Willebroek",2830,NA,NA,NA,NA,NA,NA,164,844,172,"12040","Willebroek",1976-01-23,"1975123003",31039.2,27366186.75,"Willebroek",151484.399971452,195057.570154165
FALSE,FALSE,NA,"Zwarte Beek",NA,NA,"YES","I_2830_6",NA,NA,NA,NA,NA,"Antwerpen","Willebroek",2830,NA,NA,NA,NA,NA,NA,164,844,172,"12040","Willebroek",1976-01-23,"1975123003",31039.2,27366186.75,"Willebroek",150836.691061344,195665.681550227
TRUE,TRUE,NA,NA,"mdm4oge4",NA,"NO","V_2830_7",NA,NA,NA,NA,NA,"Antwerpen","Willebroek",2830,NA,NA,NA,NA,NA,NA,164,844,172,"12040","Willebroek",1976-01-23,"1975123003",31039.2,27366186.75,"Willebroek",150401.691373938,196181.730305413
FALSE,FALSE,"Jesseren, Broekstraat, onverharde weg tussen huisnr. 18-20, 300 m tot einde voetbalveld, 100 m tot Mombeek, via brugje,  50 m opw. tot aan overbrugging","Mombeek",NA,NA,"YES","I_3840_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Borgloon",3840,2,7159,NA,"Limburg",NA,"christel.bouchet@limburg.be",166,846,50,"73009","Borgloon",1982-07-17,"1982001074",46055.79,51322338.87,"Borgloon",222918.999868913,166812.998924735
FALSE,FALSE,"Jesseren, Jesserenstr,opw weg en LP, aan grensbord Jesseren-Borgloon","Sint-Annabeek",NA,NA,"YES","I_3840_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Borgloon",3840,2,7526,NA,"Limburg",NA,"christel.bouchet@limburg.be",166,846,50,"73009","Borgloon",1982-07-17,"1982001074",46055.79,51322338.87,"Borgloon",221091.999869653,167275.99892462
FALSE,FALSE,"Broekom, zijweg Sassenbroekstr, in 2de bocht thv huis nr 7, achteraan privé-oprit, na samenvloeiing","Sassenbroekbeek",NA,NA,"YES","I_3840_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Borgloon",3840,2,7768,NA,"Limburg",NA,"christel.bouchet@limburg.be",166,846,50,"73009","Borgloon",1982-07-17,"1982001074",46055.79,51322338.87,"Borgloon",218532.999869561,163522.998925817
FALSE,FALSE,"Gors-Opleeuw; einde mf-traject 5m afw brug aan mp 451200","Mombeek",NA,NA,"YES","I_3840_4",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Borgloon",3840,2,7159,NA,"Limburg",NA,"christel.bouchet@limburg.be",166,846,50,"73009","Borgloon",1982-07-17,"1982001074",46055.79,51322338.87,"Borgloon",222914.999869456,168897.998924087
FALSE,FALSE,"Jesseren; Broekstraat; onverharde weg langs voetbalvelden;einde traject aan hoek laatste voetbalveld","Mombeek",NA,NA,"YES","I_3840_5",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Borgloon",3840,2,7159,NA,"Limburg",NA,"christel.bouchet@limburg.be",166,846,50,"73009","Borgloon",1982-07-17,"1982001074",46055.79,51322338.87,"Borgloon",222909.999868947,166902.998924712
FALSE,FALSE,"Eeklose Watergang","Eeklose watergang","zta3nzm0",NA,"YES","I_9900_1",NA,NA,NA,NA,NA,"Oost-Vlaanderen","Eeklo",9900,NA,NA,NA,NA,NA,NA,169,849,109,"43005","Eeklo",1982-12-29,"1982001920",25593.69,30449374.5,"Eeklo",92011.2068663662,212112.538686082
FALSE,FALSE,NA,"Eeklose Watergang","nwu0njy5",NA,"YES","I_9900_2",NA,NA,NA,NA,NA,"Oost-Vlaanderen","Eeklo",9900,NA,NA,NA,NA,NA,NA,169,849,109,"43005","Eeklo",1982-12-29,"1982001920",25593.69,30449374.5,"Eeklo",95323.7190683523,211337.775479108
