"isReserved","updateRes","OMSCHR","NAAM","vrijwillID","startDate","SugbyINBO","locID","restricties","Sampler","dataset","SystemType","GEBIED","provincie","gemeente","postcode","CATC","VHAG","WVLC","Latitude","Longitude","Beheerder","Bhrtel","Bhremail"
TRUE,TRUE,"Leefdaal, Dorpstr, 5m opw brug nr huizen en wandelweg langs waterwinningsgebied, 200m opw mpl 479000","Voer","zja3zjyx","15/07/2024","YES","I_3061_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Bertem",3061,2,6919,NA,50.8565096,4.6076213,"Vlaams-Brabant",NA,"ingrid.beuls@vlaamsbrabant.be"
TRUE,TRUE,"IJzeren Brugje, Oaseln, 20m afw 482000","Molenbeek","yjdkn2u5","25/9/24","YES","I_3000_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Leuven",3000,2,6557,NA,50.860611,4.736806,"Vlaams-Brabant",NA,"ingrid.beuls@vlaamsbrabant.be"
TRUE,TRUE,"Beervelde, Beerveldsebaan, afwaarts weg","Lede","ytljnzlj","26/08/24","YES","I_9080_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Lochristi",9080,1,3105,NA,51.0903407,3.8791977,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Stenenbrug,veldweg langs Zuidlede","Zuidlede","nweyoti0","TBD","YES","I_9180_5",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Moerbeke",9180,1,26,NA,51.1478349,3.9110453,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Oostakker,Mendonk,Mendonkdorp-Oostdonkstraat","Zuidlede","nwe4m2ex",NA,"YES","I_9042_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Gent",9042,1,26,NA,51.1483519,3.8290506,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Teralfene,Stationsstraat,afw Bellemolen, thv 524000","Bellebeek","yjmznwm3","27/09/24","YES","I_1790_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Affligem",1790,1,5956,NA,50.8880448,4.1156538,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Gotestraat-Kroonstraat","Papenmeersbeek","otgzymmz","11/08/24","YES","I_1755_4",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Gooik",1755,2,6044,NA,50.8004074,4.0705318,"Vlaams-Brabant",NA,"ingrid.beuls@vlaamsbrabant.be"
TRUE,TRUE,"Zandbergen,Voordeweg","Molenbeek","otgzymmz","11/08/24","YES","I_9506_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Geraardsbergen",9506,1,5954,NA,50.808006,3.9529944,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Smeerebbe-Vloerzegem","Molenbeek","yjqzngy4","08/24","YES","I_9506_4",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Geraardsbergen",9506,1,5954,NA,50.8146069,3.9218745,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Hemelveerdegem, N42 Zottegem Geraardsbergen","Ophasseltbeek","yjqzngy4","08/24","YES","I_9571_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Lierde",9571,2,6095,NA,50.8165835,3.8932376,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
TRUE,TRUE,"St. Baafs-Vijve, Vijvestraat, Hooie","Mandel","njmzowyw","19/8/24","YES","I_8720_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Dentergem",8720,1,4203,NA,50.9205784,3.4150208,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Emelgem, Emelgems plein, petanqueclub 3","Mandel","zgqwyjrm","05/08/24","YES","I_8870_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Izegem",8870,1,4203,NA,50.9208318,3.2322052,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Kachtem, Rumbeeksestraat","Mandel","nzi3zgyy","08/07/24","YES","I_8870_3",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Izegem",8870,1,4203,NA,50.9368577,3.1745023,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Oostpoort","Gaverbeek","njmzowyw","TBD","YES","I_8793_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Waregem",8793,1,4202,NA,50.905814,3.4124769,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Zandvoorde, Zandvoordestraat, saf 695000","Gauweloze kreek","n2qzyzhm","24/09/2024","YES","I_8400_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Oostende",8400,1,14884,NA,51.2151213,2.9451622,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Pontweg, opw weg","Melsenbeek","yzq0m2yw",NA,"YES","I_9820_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Merelbeke",9820,2,5088,NA,50.9938635,3.7348564,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
TRUE,TRUE,"Strijpen,Rijkestraat-Zottegemsesteenweg","Zwalmbeek","zwuzztfl","04/09/24","YES","I_9620_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Zottegem",9620,1,5000,NA,50.8638979,3.7651385,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Molendam-Molenslag,Molenbrug,opw weg","Oude Kale","ytbmntfk",NA,"YES","I_9920_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Lievegem",9920,1,72,NA,51.0832226,3.6207069,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Landegem,Brouwerijstraat,afw weg","Oude Kale","ytbmntfk",NA,"YES","I_9850_4",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Deinze",9850,1,72,NA,51.0578843,3.5717004,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Graaf van Hoornestraat,afw weg","Poekebeek","mmy4ywm3","19/07/2024","YES","I_9850_6",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Deinze",9850,1,27,NA,51.0333774,3.5453287,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Vinderhoute,jaagpad,opw Bemalingsstation","Nieuwe Kale","mzu1ode0",NA,"YES","I_9921_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Lievegem",9921,1,625,NA,51.087422,3.656217,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Stabroek; Danckerse weg; opw brug mtp 834610","Antitankkanaal","zjyxyjrl","08/07/24","YES","I_2940_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Stabroek",2940,1,113,NA,51.3429651,4.3775854,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Vaartstraat, Wittebrug","Moerdijkvaart","otm1mzuw","TBD","YES","I_8470_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Gistel",8470,1,1209,NA,51.1700324,2.9620238,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,NA,"Moerdijkvaart","odjlnmu5","TBD","YES","I_8460_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Oudenburg",8460,1,1209,NA,51.1704978428547,2.96531269098783,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Sint-Michiels, Rijselstraat, Stokvelde","Kerkebeek","ymu3ntm1","TBD","YES","I_8200_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Brugge",8200,1,54716,NA,51.1744665,3.208793,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Kampveldstraat","Hertsbergebeek","odcxnmmx",NA,"YES","I_8020_6",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Oostkamp",8020,1,845,NA,51.13214,3.25372,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"MP91000; afw brug; RO; te voet door wei tot aan grote zomereik","Dommel","mdflzwm0",NA,"YES","I_3910_6",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Pelt",3910,1,9512,NA,51.2679807,5.4284195,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Einde traject 10m afw brug aan MP 99500","Bollisenbeek","mwnhmtq1","TBD","YES","I_3990_5",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Peer",3990,2,9702,NA,51.1165486,5.3916738,"Limburg",NA,"christel.bouchet@limburg.be"
TRUE,TRUE,NA,"Marijneloop","yjqxzmiz","12/8/24","YES","I_2920_4","bij voorkeur tussen 20/07 - 01/09",NA,"Scheers","Lotisch",NA,"Antwerpen","Kalmthout",2920,2,9918,NA,51.4264226,4.5103658,"Antwerpen",NA,"hans.vanloy@provincieantwerpen.be"
TRUE,TRUE,NA,"Noordzuid Verbinding","zjhjnznm","17/9/24","YES","I_9170_6",NA,NA,"Scheers","Lotisch",NA,"Oost-Vlaanderen","Sint-Gillis-Waas",9170,2,3111,NA,51.2550019,4.1230489,"Polder van het Land van Waas","03/7732526","info@polderlandvanwaas.be"
TRUE,TRUE,NA,"Noordzuid Verbinding","zjhjnznm","6/9/24","YES","I_9170_8",NA,NA,"Scheers","Lotisch",NA,"Oost-Vlaanderen","Sint-Gillis-Waas",9170,2,3111,NA,51.2496585,4.1061847,"Polder van het Land van Waas","03/7732526","info@polderlandvanwaas.be"
TRUE,TRUE,NA,"Zuidelijke Watergang","zjhjnznm","12/9/24","YES","I_9170_9",NA,NA,"Scheers","Lotisch",NA,"Oost-Vlaanderen","Sint-Gillis-Waas",9170,2,47902,NA,51.2367593,4.1195405,"Polder van het Land van Waas","03/7732526","info@polderlandvanwaas.be"
TRUE,TRUE,NA,"Waterloop van de hoge landen","y2uzntq0","TBD","YES","I_9120_3",NA,NA,"Scheers","Lotisch",NA,"Oost-Vlaanderen","Beveren",9120,1,3110,NA,51.2389791,4.2039857,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Rode Amerikaanse rivierkreeft in 2022 en 2023","Kanaal van Stekene","odcxnmmx",NA,"YES","I_9190_6",NA,NA,"Scheers","Lotisch",NA,"Oost-Vlaanderen","Stekene",9190,1,123,NA,51.1965,4.0372,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Rode Amerikaanse rivierkreeft in 2022","Molenbeek","ogzjnjqz","30/9/24","YES","I_9111_1",NA,NA,"Scheers","Lotisch",NA,"Oost-Vlaanderen","Sint-Niklaas",9111,2,555,NA,51.1895246,4.0385329,"Polder Sinaai-Daknam","03/7783283","info@poldersinaaidaknam.be"
TRUE,TRUE,"rode Amerikaanse rivierkreeft in 2022","Ransbeek","nzjkzdez",NA,"YES","I_9112_2",NA,NA,"Scheers","Lotisch",NA,"Oost-Vlaanderen","Sint-Niklaas",9112,2,871,NA,51.1799993,4.0557512,"Polder Sinaai-Daknam","03/7783283","info@poldersinaaidaknam.be"
TRUE,TRUE,"Rode Amerikaanse rivierkreeft in 2022","Kanaal van Stekene","nzjkzdez","26/8/24","YES","I_9112_4",NA,NA,"Scheers","Lotisch",NA,"Oost-Vlaanderen","Stekene",9112,1,123,NA,51.1742492,4.0028625,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Moervaart, Rode Amerikaanse rivierkreeft in 2022","Bovendurme","ogvkytdi","TBD","YES","I_9160_8",NA,NA,"Scheers","Lotisch",NA,"Oost-Vlaanderen","Lokeren",9160,0,15074,NA,51.1294864,3.978681,NA,NA,NA
TRUE,TRUE,"geen rivierkreeften in 2022","Mariabeek","njgyytiw","TBD","YES","I_9160_9",NA,NA,"Scheers","Lotisch",NA,"Oost-Vlaanderen","Lokeren",9160,2,633,NA,51.1296614,3.9762858,"Polder Moervaart en Zuidlede","09/3573231","info@moervaart.be"
TRUE,TRUE,"Leopoldskanaal","Zwartesluisbeek","otm1owi1","19/07/24","YES","I_9961_5",NA,NA,"Scheers","Lotisch",NA,"Oost-Vlaanderen","Assenede",9961,1,2802,NA,51.2684694,3.7179872,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Major polder waterway","Isabellawatering","nwmzmtg3","TBD","YES","I_9961_6",NA,NA,"Scheers","Lotisch",NA,"Oost-Vlaanderen","Assenede",9961,1,2826,NA,51.2657738,3.6871856,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Gent","Noordelijke Leie","mjvjmjq4","27/8/24","YES","I_9000_1",NA,NA,"Scheers","Lotisch",NA,"Oost-Vlaanderen","Gent",9000,0,799,NA,51.0576926,3.6869626,NA,NA,NA
TRUE,TRUE,"Geen kreeften in 2022","Fondatiebeek","ogzjnjqz","23/9/24","YES","I_9112_8",NA,NA,"Scheers","Lotisch",NA,"Oost-Vlaanderen","Sint-Niklaas",9112,2,933,NA,51.18373,4.0281555,"Polder Sinaai-Daknam","03/7783283","info@poldersinaaidaknam.be"
TRUE,TRUE,NA,"Molenvaardeken","mze2mza3","08/07/2024","YES","I_9940_13",NA,NA,"Scheers","Lotisch",NA,"Oost-Vlaanderen","Evergem",9940,1,604,NA,51.1501201,3.7349684,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Demer 4","Demer","otyymtfh",NA,"YES","I_3272_2",NA,NA,"EcoWat","Lotisch",NA,"Vlaams-Brabant","Scherpenheuvel-Zichem",3272,0,7151,NA,51.002933,4.9333761,NA,NA,NA
TRUE,TRUE,"Antitankgracht","Antitankkanaal","nmvkndjl","TBD","YES","I_2970_2",NA,NA,"EcoWat","Lotisch",NA,"Antwerpen","Schilde",2970,1,17603,NA,51.2483174,4.5985564,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,NA,"Jabbeekse Beek","odcxnmmx",NA,"YES","I_8490_4",NA,NA,NA,"Lotisch",NA,"West-Vlaanderen","Jabbeke",8490,2,0,NA,51.1923079,3.0897709,"Nieuwe Polder van Blankenberge","050/321790","info@polderblankenberge.be"
TRUE,TRUE,NA,"Grote Watergang","odc4ztrj",NA,"YES","I_8370_4",NA,NA,NA,"Lotisch",NA,"West-Vlaanderen","Blankenberge",8370,2,0,NA,51.2885633,3.1555969,"Nieuwe Polder van Blankenberge","050/321790","info@polderblankenberge.be"
TRUE,TRUE,NA,"Bommelzwin","m2m0odgy","19/08/2024","YES","I_8370_5",NA,NA,NA,"Lotisch",NA,"West-Vlaanderen","Blankenberge",8370,2,0,NA,51.3039487,3.1244784,"Nieuwe Polder van Blankenberge","050/321790","info@polderblankenberge.be"
TRUE,TRUE,NA,"Bommelzwin","m2m0odgy","19/08/2024","YES","I_8420_2",NA,NA,NA,"Lotisch",NA,"West-Vlaanderen","De Haan",8420,2,0,NA,51.2990122,3.105183,"Nieuwe Polder van Blankenberge","050/321790","info@polderblankenberge.be"
TRUE,TRUE,NA,"Roosterbeek","zjiyngyx","26/8/24","YES","I_3520_4",NA,NA,NA,"Lotisch",NA,"Limburg","Zonhoven",3520,2,0,NA,50.9869595,5.3508929,"Limburg",NA,"christel.bouchet@limburg.be"
TRUE,TRUE,NA,"Watering Het Schulensbroek","m2i4yzvl","TBD","YES","I_3580_1",NA,NA,NA,"Lotisch",NA,"Limburg","Beringen",3580,2,0,NA,51.0419336,5.2287682,"Limburg",NA,"christel.bouchet@limburg.be"
TRUE,TRUE,NA,"Moervaart","nzjknjqy",NA,"YES","I_9180_8",NA,NA,NA,"Lotisch",NA,"Oost-Vlaanderen","Moerbeke",9180,NA,NA,NA,51.173329,3.958132,NA,NA,NA
TRUE,TRUE,NA,"Watering de Burggravenstroom","mze2mza3","08/07/2024","YES","I_9940_15",NA,NA,NA,"Lotisch",NA,"Oost-Vlaanderen","Evergem",9940,2,0,NA,51.1420387,3.7497799,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be"
TRUE,TRUE,NA,"Brugse Vaart","mzu1ode0",NA,"YES","I_9000_2",NA,NA,NA,"Lotisch",NA,"Oost-Vlaanderen","Gent",9000,NA,NA,NA,51.0691866,3.6949296,NA,NA,NA
TRUE,TRUE,NA,"Leie","otnkzgi3","01/08/24","YES","I_9031_3",NA,NA,NA,"Lotisch",NA,"Oost-Vlaanderen","Gent",9031,NA,NA,NA,51.021739,3.6405768,NA,NA,NA
TRUE,TRUE,NA,"Isabellavaart","nzlkmtvh","vanaf 15/9","YES","I_8300_7",NA,NA,NA,"Lotisch",NA,"West-Vlaanderen","Knokke-Heist",8300,1,0,NA,51.3319846,3.2988945,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,NA,"Oude Leie","yzc4njmw","15/08/24","YES","I_9800_11",NA,NA,NA,"Lotisch",NA,"Oost-Vlaanderen","Deinze",9800,NA,NA,NA,50.992269,3.570453,NA,NA,NA
TRUE,TRUE,"Oude Leie Sint-Baafs-Vijve",NA,"njmzowyw","TBD","YES","I_8710_1",NA,NA,"EcoWater","Lentisch",NA,"West-Vlaanderen","Wielsbeke",8710,NA,NA,NA,50.9084883,3.3901706,NA,NA,NA
TRUE,TRUE,"Oude Leie Wevelgem Leiebos",NA,"zguxztnj","12/07/24","YES","I_8560_4",NA,NA,"EcoWater","Lentisch",NA,"West-Vlaanderen","Wevelgem",8560,NA,NA,NA,50.8066401,3.2026969,"Coppens Xavier",NA,"recreatie.wvl.anb@vlaanderen.be"
TRUE,TRUE,"Oude Schelde Kriephoek","Kriephoek","ytvimtiz","14/8/24","YES","I_9890_5",NA,NA,"EcoWater","Lentisch",NA,"Oost-Vlaanderen","Gavere",9890,0,0,NA,50.9555853,3.6628358,"Coppens Xavier",NA,"recreatie.ovl.anb@vlaanderen.be"
TRUE,TRUE,"Het Leen","Watering de Burggravenstroom","zta3nzm0","TBD","YES","I_9931_1",NA,NA,"EcoWater","Lentisch",NA,"Oost-Vlaanderen","Lievegem",9931,NA,NA,NA,51.1638532,3.5656502,NA,NA,NA
TRUE,TRUE,"Groot en Klein Wachtbekken Zuunbeek","Klein Wachtbekken van de Zuunbeek","otyyyjk1",NA,"YES","I_1600_8",NA,NA,"EcoWater","Lentisch",NA,"Vlaams-Brabant","Sint-Pieters-Leeuw",1600,NA,NA,NA,50.7935364,4.2699178,NA,NA,NA
TRUE,TRUE,"Hoge Dijken in Oudenburg","Roksemput","njvknjc4","TBD","YES","I_8460_3",NA,NA,"EcoWater","Lentisch",NA,"West-Vlaanderen","Oudenburg",8460,NA,NA,NA,51.1779863,3.0417659,"Dewulf Evy",NA,"recreatie.wvl.anb@vlaanderen.be"
TRUE,TRUE,"Koolhofput in Nieuwpoort","Spaarbekken Koolhofvaart","mwu5ntqy",NA,"YES","I_8620_5",NA,NA,"EcoWater","Lentisch",NA,"West-Vlaanderen","Nieuwpoort",8620,NA,NA,NA,51.12336,2.7564168,NA,NA,NA
TRUE,TRUE,"Vossemvijver, Park Tervuren, Vossem, Kleine Vaartdreef, aan uitlaat","Vossemvijver","zthmztvh","24/07/2024","YES","I_3080_2",NA,NA,"ANB_Mtp","Lentisch",NA,"Vlaams-Brabant","Tervuren",3080,NA,NA,NA,50.8310642,4.5445525,"Huvenne Patrick",NA,"recreatie.vbr.anb@vlaanderen.be"
TRUE,TRUE,NA,"Gavermeer","mwu5ntqy",NA,"YES","I_8530_12",NA,NA,"ANB_Mtp","Lentisch",NA,"West-Vlaanderen","Harelbeke",8530,1,NA,NA,50.8400718,3.3144738,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,NA,"Gavermeer","mwu5ntqy",NA,"YES","I_8540_4",NA,NA,"ANB_Mtp","Lentisch",NA,"West-Vlaanderen","Deerlijk",8540,1,0,NA,50.8457795,3.326138,"VMM",NA,"d.slootmaekers@vmm.be"
TRUE,TRUE,"Desselgem, Leembosstraat, oostelijk eind","Oude Leiearm Bavikhove","ymmznwu5","9/9/24","YES","I_8710_3",NA,NA,"ANB_Mtp","Lentisch",NA,"West-Vlaanderen","Wielsbeke",8710,NA,NA,NA,50.8820174,3.3340173,NA,NA,NA
TRUE,TRUE,"Moorseelsesteenweg, Sterrebosvijver",NA,"nzi3zgyy","TBD","YES","I_8800_3","Aanvraag indienen en mail naar Tom Desodt",NA,"ANB_Mtp","Lentisch",NA,"West-Vlaanderen","Roeselare",8800,NA,NA,NA,50.9268186,3.1374045,NA,NA,NA
TRUE,TRUE,"Oeselgem, Zultse Meers",NA,"njmzowyw","19/8/24","YES","I_9870_2",NA,NA,"ANB_Mtp","Lentisch",NA,"Oost-Vlaanderen","Zulte",9870,9,0,NA,50.9332243,3.4314092,"Coppens Xavier",NA,"recreatie.ovl.anb@vlaanderen.be"
TRUE,TRUE,"Melsen,Scheldekaai","Teerlinckput","ytvimtiz","21/8/24","YES","I_9820_5",NA,NA,"ANB_Mtp","Lentisch",NA,"Oost-Vlaanderen","Merelbeke",9820,NA,NA,NA,50.9566251,3.6860056,"Coppens Xavier",NA,"recreatie.ovl.anb@vlaanderen.be"
TRUE,TRUE,"Machelen, Brugstraat","Machelenput","ztjjntcx","9/9","YES","I_9800_14",NA,NA,"ANB_Mtp","Lentisch",NA,"Oost-Vlaanderen","Deinze",9800,NA,NA,NA,50.9575438,3.4783938,"Coppens Xavier",NA,"recreatie.ovl.anb@vlaanderen.be"
TRUE,TRUE,"Gottem, thv Leie, oostelijk eind",NA,"ztjjntcx","29/9","YES","I_9870_3",NA,NA,"ANB_Mtp","Lentisch",NA,"Oost-Vlaanderen","Zulte",9870,NA,NA,NA,50.959398,3.4664016,"Coppens Xavier",NA,"recreatie.ovl.anb@vlaanderen.be"
TRUE,TRUE,"Provinciaal Domein 't Veld; Vijver op Veldbeek","Ardooievijver","zgqwyjrm","26/07/24","YES","I_8850_4",NA,NA,"ANB_Mtp","Lentisch",NA,"West-Vlaanderen","Ardooie",8850,NA,NA,NA,50.9601016,3.2312679,NA,NA,NA
TRUE,TRUE,"Koersel, Gemeentelijk Zwembad 't Fonteintje, ter hoogte van de poort","Plonsvijver","mzc5yzc3","eind aug / begin sept","YES","I_3582_5","beheerder zegt ok",NA,"ANB_Mtp","Lentisch",NA,"Limburg","Beringen",3582,NA,NA,NA,51.0807552,5.32604,NA,NA,NA
TRUE,TRUE,"Breevendreef, t.h.v. de cafetaria v/h zwembad",NA,"zge1otbm",NA,"YES","I_2880_1",NA,NA,"ANB_Mtp","Lentisch",NA,"Antwerpen","Bornem",2880,NA,NA,NA,51.0913189,4.2391514,NA,NA,NA
TRUE,TRUE,"Prov. Domein Lippensgoed-Bulskampveld, perceel 25Y",NA,"mdixota5","22/07/24","YES","I_8730_5",NA,NA,"ANB_Mtp","Lentisch",NA,"West-Vlaanderen","Beernem",8730,NA,NA,NA,51.1090414,3.2902429,"Meulebrouck Klaar",NA,"recreatie.wvl.anb@vlaanderen.be"
TRUE,TRUE,"Zaffelare,Giesmeersbos,Bosdam,veldweg",NA,"nweyoti0","TBD","YES","I_9080_4",NA,NA,"ANB_Mtp","Lentisch",NA,"Oost-Vlaanderen","Lochristi",9080,NA,NA,NA,51.1429647,3.8800557,NA,NA,NA
TRUE,TRUE,"Provinciaal Domein Het Leen","Watering de Burggravenstroom","zta3nzm0","TBD","YES","I_9950_4",NA,NA,"ANB_Mtp","Lentisch",NA,"Oost-Vlaanderen","Lievegem",9950,NA,NA,NA,51.1651471,3.5788206,NA,NA,NA
TRUE,TRUE,"Provinciaal Domein Het Leen","Watering de Burggravenstroom","zta3nzm0","TBD","YES","I_9950_5",NA,NA,"ANB_Mtp","Lentisch",NA,"Oost-Vlaanderen","Lievegem",9950,NA,NA,NA,51.1662117,3.5753712,NA,NA,NA
TRUE,TRUE,"Waggelwater, Grote vijver van Kasteel Norenburg","Waggelwater","ymu3ntm1","TBD","YES","I_8200_4",NA,NA,"ANB_Mtp","Lentisch",NA,"West-Vlaanderen","Brugge",8200,NA,NA,NA,51.2167651,3.1911161,"Meulebrouck Klaar",NA,"recreatie.wvl.anb@vlaanderen.be"
TRUE,TRUE,NA,NA,"ywqxzdy4","TBD","YES","I_9130_16",NA,NA,"Scheers","Lentisch",NA,"Oost-Vlaanderen","Beveren",9130,NA,NA,NA,51.2581946,4.1944395,NA,NA,NA
TRUE,TRUE,"Geen kreeften in 2021-2022","Grote Saleghemgeul","ywqxzdy4","TBD","YES","I_9170_13",NA,NA,"Scheers","Lentisch",NA,"Oost-Vlaanderen","Sint-Gillis-Waas",9170,NA,NA,NA,51.244686,4.1271735,NA,NA,NA
TRUE,TRUE,"geen kreeften in 2021-2022","Grote Geule","ywqxzdy4","TBD","YES","I_9170_14",NA,NA,"Scheers","Lentisch",NA,"Oost-Vlaanderen","Sint-Gillis-Waas",9170,2,0,NA,51.2793651,4.15747,"Polder van het Land van Waas","03/7732526","info@polderlandvanwaas.be"
TRUE,TRUE,NA,"Sint Elooiskreek","y2fhytux",NA,"YES","I_9185_5",NA,NA,"Scheers","Lentisch",NA,"Oost-Vlaanderen","Wachtebeke",9185,NA,NA,NA,51.2116666,3.8622935,NA,NA,NA
TRUE,TRUE,"Oostpolderkreek","Oostpolderkreek","nju4nzzh",NA,"YES","I_9982_5",NA,NA,"Scheers","Lentisch",NA,"Oost-Vlaanderen","Sint-Laureins",9982,NA,NA,NA,51.2611327,3.5820292,NA,NA,NA
TRUE,TRUE,"Boerekreek","Boerenkreek","nju4nzzh",NA,"YES","I_9982_6",NA,NA,"Scheers","Lentisch",NA,"Oost-Vlaanderen","Sint-Laureins",9982,NA,NA,NA,51.2657601,3.577096,NA,NA,NA
TRUE,TRUE,NA,"Grote Geul","nwmzmtg3","TBD","YES","I_9960_7",NA,NA,"Scheers","Lentisch",NA,"Oost-Vlaanderen","Assenede",9960,99,0,NA,51.2464656,3.749102,NA,NA,NA
TRUE,TRUE,NA,"Kleine Geul","otm1owi1, zwu5mgjj","19/07/24","YES","I_9960_9",NA,NA,"Scheers","Lentisch",NA,"Oost-Vlaanderen","Assenede",9960,99,0,NA,51.2365444,3.7562741,NA,NA,NA
TRUE,TRUE,"Mazurekreek","Mazurekreek","nju4nzzh",NA,"YES","I_9982_8",NA,NA,"Scheers","Lentisch",NA,"Oost-Vlaanderen","Sint-Laureins",9982,NA,NA,NA,51.2596778,3.5634546,NA,NA,NA
TRUE,TRUE,NA,"Kragenwiel","zge1otbm",NA,"YES","I_2880_2",NA,NA,"Scheers","Lentisch",NA,"Antwerpen","Bornem",2880,NA,NA,NA,51.1092937,4.2478199,NA,NA,NA
TRUE,TRUE,"fort",NA,"zdvjmdzk",NA,"YES","I_2600_2",NA,NA,"Scheers","Lentisch",NA,"Antwerpen","Antwerpen",2600,NA,NA,NA,51.1905352,4.4293877,NA,NA,NA
TRUE,TRUE,"fort",NA,"zgjhngvm","27/8/24","YES","I_2640_1",NA,NA,"Scheers","Lentisch",NA,"Antwerpen","Mortsel",2640,NA,NA,NA,51.1718562,4.4609497,NA,NA,NA
TRUE,TRUE,"fort",NA,"zgjhngvm","02/09/24","YES","I_2610_1",NA,NA,"Scheers","Lentisch",NA,"Antwerpen","Antwerpen",2610,NA,NA,NA,51.1634236,4.4021273,NA,NA,NA
TRUE,TRUE,"fort",NA,"ymjlzwe4","TBD","YES","I_2610_2",NA,NA,"Scheers","Lentisch",NA,"Antwerpen","Antwerpen",2610,NA,NA,NA,51.1636463,4.3741224,NA,NA,NA
